Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Fwd Packets Length Total,Bwd Packets Length Total,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Avg Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init Fwd Win Bytes,Init Bwd Win Bytes,Fwd Act Data Packets,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
6,61133461,14,13,1050,3445,725,0,75.0,196.11731,1483,0,265.0,547.56476,73.52765452,0.441656657,2351287.0,4277207.5,10000000,139,61100000,4702574.0,5181316.5,10100000,196,61000000,5087357.0,5228495.5,10100000,218,0,0,0,0,292,264,0.22900715,0.2126495,0,1483,160.53572,402.21603,161777.73,0,0,0,1,0,0,0,0,0,166.48148,75.0,265.0,0,0,0,0,0,0,14,1050,13,3445,8192,31175,9,20,119323.836,84735.31,292289,84579,10000000.0,987.98645,10000000,10000000,Benign
6,9583808,7,5,50,11607,20,0,7.142857,6.094494,5840,0,2321.4,3173.3738,1216.322364,1.252111895,871255.25,2011069.5,6675374,1,8190157,1365026.1,2671055.8,6675374,1,1394386,348596.5,696513.75,1393367,5,0,0,0,0,152,112,0.7303986,0.5217133,0,5840,897.1539,2174.9102,4730234.0,0,0,0,0,1,0,0,0,0,971.9167,7.142857,2321.4,0,0,0,0,0,0,7,50,5,11607,256,229,5,20,1513892.0,0.0,1513892,1513892,6675374.0,0.0,6675374,6675374,DDoS
6,116647558,22,18,1085,5098,701,0,49.31818,154.54646,1418,0,283.22223,519.3245,53.00582461,0.342913308,2990963.0,4536373.0,10000000,1,117000000,5554645.5,4952907.0,10000000,1,111000000,6546046.5,4886779.0,10000000,48,0,0,0,0,712,584,0.18860231,0.15431099,0,1418,150.80487,375.87872,141284.81,0,0,0,1,0,0,0,0,0,154.575,49.31818,283.22223,0,0,0,0,0,0,22,1085,18,5098,29200,360,4,32,100504.586,221974.42,805368,36306,9620125.0,1351503.4,10000000,5328546,Benign
17,61021,4,2,144,460,36,36,36.0,0.0,230,230,230.0,0.0,9898.231756,98.32680553,12204.2,16755.541,32313,3,32320,10773.333,18653.898,32313,3,3,3.0,0.0,3,3,0,0,0,0,80,40,65.5512,32.7756,36,230,91.42857,94.66231,8960.952,0,0,0,0,0,0,0,0,0,106.666664,36.0,230.0,0,0,0,0,0,0,4,144,2,460,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,11685446,23,31,2008,2745,640,0,87.304344,136.33997,976,0,88.548386,223.315,406.7452796,4.621132989,220480.11,600067.75,2140840,16,9503940,431997.28,810658.75,2110127,183,11700000,389512.1,760201.3,2140840,16,0,0,0,0,744,1000,1.9682603,2.6528726,0,976,86.41818,188.2012,35419.69,0,0,0,1,0,0,0,0,1,88.01852,87.304344,88.548386,0,0,0,0,0,0,23,2008,31,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
17,73985541,2,2,91,325,47,44,45.5,2.1213202,172,153,162.5,13.435029,5.622720256,0.054064618,24700000.0,42600000.0,73800000,60905,73900000,73900000.0,0.0,73900000,73900000,73900000,73900000.0,0.0,73900000,73900000,0,0,0,0,72,72,0.027032308,0.027032308,44,172,92.0,64.71862,4188.5,0,0,0,0,0,0,0,0,1,115.0,45.5,162.5,0,0,0,0,0,0,2,91,2,325,-1,-1,1,32,99599.0,0.0,99599,99599,73800000.0,0.0,73800000,73800000,Benign
17,148,2,2,62,94,31,31,31.0,0.0,47,47,47.0,0.0,1054054.054,27027.02703,49.333332,79.38724,141,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,13513.514,13513.514,31,47,37.4,8.763561,76.8,0,0,0,0,0,0,0,0,1,46.75,31.0,47.0,0,0,0,0,0,0,2,62,2,94,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,23967,2,2,94,350,47,47,47.0,0.0,175,175,175.0,0.0,18525.47252,166.8961489,7989.0,13794.07,23917,3,47,47.0,0.0,47,47,3,3.0,0.0,3,3,0,0,0,0,40,40,83.448074,83.448074,47,175,98.2,70.10849,4915.2,0,0,0,0,0,0,0,0,1,122.75,47.0,175.0,0,0,0,0,0,0,2,94,2,350,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,62012,4,2,176,224,44,44,44.0,0.0,112,112,112.0,0.0,6450.364446,96.75546668,12402.4,16958.049,30989,3,30995,10331.667,17889.775,30989,3,48,48.0,0.0,48,48,0,0,0,0,80,40,64.50365,32.251823,44,112,63.42857,33.180603,1100.9524,0,0,0,0,0,0,0,0,0,74.0,44.0,112.0,0,0,0,0,0,0,4,176,2,224,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,185,2,2,150,278,75,75,75.0,0.0,139,139,139.0,0.0,2313513.514,21621.62162,61.666668,68.5298,136,1,1,1.0,0.0,1,1,48,48.0,0.0,48,48,0,0,0,0,40,40,10810.811,10810.811,75,139,100.6,35.054245,1228.8,0,0,0,0,0,0,0,0,1,125.75,75.0,139.0,0,0,0,0,0,0,2,150,2,278,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,206,2,1,37,6,31,6,18.5,17.67767,6,6,6.0,0.0,208737.8641,14563.1068,103.0,117.37972,186,20,206,206.0,0.0,206,206,0,0.0,0.0,0,0,1,0,0,0,40,20,9708.738,4854.369,6,31,18.5,14.433757,208.33333,0,1,0,0,1,0,0,0,0,24.666666,18.5,6.0,0,0,0,0,0,0,2,37,1,6,3918,0,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,113266396,18,16,3731,2665,533,0,207.27777,267.3695,533,0,166.5625,255.15433,56.46864583,0.300177292,3432315.0,4428738.5,10200000,42,113000000,6653885.5,4283515.5,10400000,70,111000000,7407350.5,3849370.5,10400000,2153629,1,0,0,0,576,512,0.1589174,0.14125991,0,533,197.97144,261.2984,68276.85,0,1,0,0,1,0,0,0,0,203.79411,207.27777,166.5625,0,0,0,0,0,0,18,3731,16,2665,57,57,6,32,1152280.1,1056731.6,2156140,149563,9958775.0,172719.38,10200000,9693379,Benign
6,115230092,16,14,571,775,487,0,35.6875,120.35931,703,0,55.357143,186.4113,11.68097653,0.26034866,3973451.5,4875210.5,10000000,133,115000000,7682006.0,4166934.8,10000000,9394,110000000,8485109.0,3758114.5,10000000,2031,0,0,0,0,332,288,0.13885261,0.121496044,0,703,43.419353,149.87456,22462.385,0,0,0,1,0,0,0,0,0,44.866665,35.6875,55.357143,0,0,0,0,0,0,16,571,14,775,8192,4627,15,20,30938.818,24668.102,105139,22695,9996943.0,14088.796,10000000,9956156,Benign
6,397898,3,6,26,11601,20,0,8.666667,10.263203,4380,0,1933.5,1757.7899,29221.05665,22.61886212,49737.25,133706.62,380335,98,16983,8491.5,11711.81,16773,210,397790,79558.0,168297.02,380335,98,0,0,0,0,72,132,7.539621,15.079242,0,4380,1162.7,1645.2418,2706820.5,0,0,0,1,0,0,0,0,2,1291.8889,8.666667,1933.5,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
17,60095856,4,4,126,1024,35,28,31.5,4.041452,284,228,256.0,32.331615,19.13609484,0.13312066,8585122.0,22700000.0,60100000,48,60100000,20000000.0,34700000.0,60100000,48,60100000,20000000.0,34700000.0,60100000,48,0,0,0,0,80,80,0.06656033,0.06656033,28,284,131.66667,119.63382,14312.25,0,0,0,0,0,0,0,0,1,148.125,31.5,256.0,0,0,0,0,0,0,4,126,4,1024,-1,-1,3,20,258.0,0.0,258,258,60100000.0,0.0,60100000,60100000,Benign
6,44616,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,44.8269679,44616.0,0.0,44616,44616,44616,44616.0,0.0,44616,44616,0,0.0,0.0,0,0,0,0,0,0,40,0,44.82697,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,251,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,341,2,2,78,110,39,39,39.0,0.0,55,55,55.0,0.0,551319.6481,11730.20528,113.666664,191.68028,335,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,5865.1025,5865.1025,39,55,45.4,8.763561,76.8,0,0,0,0,0,0,0,0,1,56.75,39.0,55.0,0,0,0,0,0,0,2,78,2,110,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,30865882,6,6,454,1786,430,0,75.666664,173.60376,1774,0,297.66666,723.25867,72.57203925,0.388778782,2805989.2,4361855.0,10000000,60,22400000,4472153.0,5146947.5,10000000,38850,30800000,6165418.5,4704601.0,10000000,1186,0,0,0,0,132,156,0.19438939,0.19438939,0,1774,172.3077,495.4983,245518.56,0,0,0,1,0,0,0,0,1,186.66667,75.666664,297.66666,0,0,0,0,0,0,6,454,6,1786,8192,946,5,20,1175462.0,1607491.2,2312130,38794,10000000.0,998.43475,10000000,10000000,Benign
6,36412,3,5,360,11595,360,0,120.0,207.8461,7240,0,2319.0,3331.6382,328325.8267,219.7077886,5201.7144,9776.567,26105,23,9994,4997.0,5644.1265,8988,1006,36389,9097.25,12264.389,26105,84,0,0,0,0,104,168,82.39042,137.31737,0,7240,1328.3334,2634.8015,6942179.0,0,0,0,1,0,0,0,0,1,1494.375,120.0,2319.0,0,0,0,0,0,0,3,360,5,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
6,61058,3,6,26,11607,20,0,8.666667,10.263203,5840,0,1934.5,2538.9192,190523.7643,147.400832,7632.25,21254.975,60234,2,608,304.0,377.59503,571,37,61010,12202.0,26851.975,60234,2,0,0,0,0,72,132,49.13361,98.26722,0,5840,1163.3,2138.329,4572451.5,0,0,0,1,0,0,0,0,2,1292.5555,8.666667,1934.5,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
6,919208,3,6,26,11607,20,0,8.666667,10.263203,4380,0,1934.5,2177.345,12655.45992,9.791037502,114901.0,324667.53,918412,3,676,338.0,473.76154,673,3,919174,183834.8,410641.25,918412,3,0,0,0,0,72,132,3.2636793,6.5273585,0,4380,1163.3,1903.9626,3625073.8,0,0,0,1,0,0,0,0,2,1292.5555,8.666667,1934.5,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
6,110006543,14,15,1266,4978,597,6,90.42857,214.61368,2453,6,331.86667,731.10767,56.76026016,0.263620683,3928805.0,4918131.5,10000000,102,110000000,8462042.0,3652103.0,10000000,234390,110000000,7855553.5,4183702.2,10000000,192,0,0,0,0,280,300,0.12726516,0.13635552,6,2453,208.33333,542.8689,294706.66,0,0,0,0,1,0,0,0,1,215.51724,90.42857,331.86667,0,0,0,0,0,0,14,1266,15,4978,256,9216,13,20,47135.727,62105.332,234390,28296,9931269.0,155341.08,10000000,9587258,Benign
6,6037866,1,6,6,36,6,6,6.0,0.0,6,6,6.0,0.0,6.956100053,1.159350009,1006311.0,2450226.2,6007791,1,0,0.0,0.0,0,0,6018815,1203763.0,2685536.5,6007791,1,0,0,0,0,20,120,0.16562143,0.9937286,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,6,6.857143,6.0,6.0,0,0,0,0,0,0,1,6,6,36,229,0,0,20,30075.0,0.0,30075,30075,6007791.0,0.0,6007791,6007791,Benign
17,297,2,2,72,338,36,36,36.0,0.0,169,169,169.0,0.0,1380471.38,13468.01347,99.0,168.0119,293,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,64,64,6734.007,6734.007,36,169,89.2,72.8471,5306.7,0,0,0,0,0,0,0,0,1,111.5,36.0,169.0,0,0,0,0,0,0,2,72,2,338,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,23800,1,1,39,126,39,39,39.0,0.0,126,126,126.0,0.0,6932.773109,84.03361345,23800.0,0.0,23800,23800,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,42.016808,42.016808,39,126,68.0,50.229473,2523.0,0,0,0,0,0,0,0,0,1,102.0,39.0,126.0,0,0,0,0,0,0,1,39,1,126,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,214,2,2,84,414,42,42,42.0,0.0,207,207,207.0,0.0,2327102.804,18691.58879,71.333336,108.131096,196,3,3,3.0,0.0,3,3,15,15.0,0.0,15,15,0,0,0,0,40,40,9345.794,9345.794,42,207,108.0,90.37422,8167.5,0,0,0,0,0,0,0,0,1,135.0,42.0,207.0,0,0,0,0,0,0,2,84,2,414,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,68461713,6,7,367,11595,349,0,61.166668,141.0396,5792,0,1656.4286,2119.4802,174.7253972,0.189887156,5705143.0,19700000.0,68300000,0,68300000,13700000.0,30500000.0,68300000,0,68500000,11400000.0,27900000.0,68300000,45,0,0,0,0,164,232,0.087640226,0.10224693,0,5792,854.8571,1665.2668,2773113.8,1,0,0,0,0,0,0,0,1,920.61536,61.166668,1656.4286,0,0,0,0,0,0,6,367,7,11595,0,235,3,20,10958.0,0.0,10958,10958,68300000.0,0.0,68300000,68300000,DoS Hulk
6,940464,11,7,568,7088,195,0,51.636364,76.255196,2920,0,1012.5714,1043.8063,8140.662481,19.13948859,55321.41,79513.43,198998,9,940464,94046.4,92529.78,214606,72,573241,95540.164,113066.83,244204,179,0,0,0,0,232,152,11.696354,7.4431343,0,2920,402.94736,771.6076,595378.25,0,0,0,1,0,0,0,0,0,425.33334,51.636364,1012.5714,0,0,0,0,0,0,11,568,7,7088,8192,62,10,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,12030220,4,2,164,82,41,41,41.0,0.0,41,41,41.0,0.0,20.44850385,0.498743996,2406044.0,3371570.5,7028054,0,5002165,1667388.4,2888000.5,5002164,0,1,1.0,0.0,1,1,0,0,0,0,128,40,0.332496,0.166248,41,41,41.0,0.0,0.0,0,0,0,0,0,0,0,0,0,47.833332,41.0,41.0,0,0,0,0,0,0,4,164,2,82,-1,-1,3,32,1.0,0.0,1,1,6015109.0,1432520.5,7028054,5002164,Benign
17,24536,2,2,68,132,34,34,34.0,0.0,66,66,66.0,0.0,8151.287903,163.0257581,8178.6665,14121.717,24485,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,40,81.51288,81.51288,34,66,46.8,17.527122,307.2,0,0,0,0,0,0,0,0,1,58.5,34.0,66.0,0,0,0,0,0,0,2,68,2,132,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,242,2,2,142,398,71,71,71.0,0.0,199,199,199.0,0.0,2231404.959,16528.92562,80.666664,97.43887,190,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,0,0,64,64,8264.463,8264.463,71,199,122.2,70.10849,4915.2,0,0,0,0,0,0,0,0,1,152.75,71.0,199.0,0,0,0,0,0,0,2,142,2,398,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,10047592,40,76,1292,116100,405,0,32.3,98.186424,4344,0,1527.6316,669.2033,11683.59543,11.54505478,87370.37,917709.44,9842940,2,10000000,257630.56,1575298.0,9842940,2,10000000,133609.05,1139105.4,9866781,48,0,0,0,0,1292,2440,3.9810534,7.5640016,0,4344,1003.3504,898.1682,806706.1,0,0,0,1,0,0,0,0,1,1012.0,32.3,1527.6316,0,0,0,0,0,0,40,1292,76,116100,65535,126,7,32,167336.0,0.0,167336,167336,9842940.0,0.0,9842940,9842940,Benign
17,164,2,2,64,128,32,32,32.0,0.0,64,64,64.0,0.0,1170731.707,24390.2439,54.666668,55.895737,114,3,3,3.0,0.0,3,3,47,47.0,0.0,47,47,0,0,0,0,64,64,12195.122,12195.122,32,64,44.8,17.527122,307.2,0,0,0,0,0,0,0,0,1,56.0,32.0,64.0,0,0,0,0,0,0,2,64,2,128,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,172,2,2,146,242,73,73,73.0,0.0,121,121,121.0,0.0,2255813.953,23255.81395,57.333332,59.551098,121,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,40,11627.907,11627.907,73,121,92.2,26.290682,691.2,0,0,0,0,0,0,0,0,1,115.25,73.0,121.0,0,0,0,0,0,0,2,146,2,242,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,115658970,26,25,5034,8593,3455,0,193.61539,707.80853,1448,0,343.72,530.05634,117.8205201,0.440951532,2313179.5,4237681.5,10200000,1,116000000,4626359.0,5079985.5,10200000,3,113000000,4688155.5,5182425.5,10200000,3,0,0,0,0,840,808,0.22479881,0.21615271,0,3455,262.05768,620.3263,384804.72,0,0,0,1,0,0,0,0,0,267.19608,193.61539,343.72,0,0,0,0,0,0,26,5034,25,8593,29200,1301,5,32,58724.09,85064.805,315204,32937,10200000.0,82196.25,10200000,10000000,Benign
17,31902,2,2,94,126,47,47,47.0,0.0,63,63,63.0,0.0,6896.119366,125.3839885,10634.0,18415.164,31898,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,40,40,62.691994,62.691994,47,63,53.4,8.763561,76.8,0,0,0,0,0,0,0,0,1,66.75,47.0,63.0,0,0,0,0,0,0,2,94,2,126,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,121888,2,2,60,616,30,30,30.0,0.0,308,308,308.0,0.0,5546.075085,32.81701234,40629.332,70366.01,121881,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,64,16.408506,16.408506,30,308,141.2,152.26688,23185.2,0,0,0,0,0,0,0,0,1,176.5,30.0,308.0,0,0,0,0,0,0,2,60,2,616,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,99763211,7,6,375,11595,369,0,53.57143,139.1089,4344,0,1932.5,1977.8129,119.9841092,0.130308556,8313601.0,28800000.0,99700000,3,99700000,16600000.0,40700000.0,99700000,3,43743,8748.6,12040.791,24733,39,0,0,0,0,220,200,0.07016615,0.060142413,0,4344,855.0,1565.6875,2451377.2,0,0,0,0,1,0,0,0,0,920.7692,53.57143,1932.5,0,0,0,0,0,0,7,375,6,11595,274,235,2,20,5985.0,0.0,5985,5985,99700000.0,0.0,99700000,99700000,DoS Hulk
17,120635,4,2,128,180,32,32,32.0,0.0,90,90,90.0,0.0,2553.156215,49.73680938,24127.0,44846.555,103209,3,17422,5807.3335,10053.4,17416,3,4,4.0,0.0,4,4,0,0,0,0,80,64,33.15787,16.578936,32,90,48.57143,28.301102,800.9524,0,0,0,0,0,0,0,0,0,56.666668,32.0,90.0,0,0,0,0,0,0,4,128,2,180,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,35,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,57142.85714,35.0,0.0,35,35,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,28571.428,28571.428,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,124,351,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,38410920,25,26,1623,30254,467,0,64.92,130.97357,2920,0,1163.6154,818.6445,829.8942072,1.327747422,768218.4,2457549.5,10000000,3,38400000,1600455.0,3451000.0,10200000,3,28000000,1121954.4,2947210.2,10200000,48,0,0,0,0,512,556,0.65085655,0.67689085,0,2920,613.0192,803.599,645771.4,0,0,0,1,0,0,0,0,1,625.03925,64.92,1163.6154,0,0,0,0,0,0,25,1623,26,30254,8192,66,24,20,2781989.0,4390318.5,7851492,247128,9983523.0,29319.484,10000000,9949668,Benign
6,81385727,8,4,56,11601,20,0,7.0,5.656854,10135,0,2900.25,4871.8257,143.231503,0.147446001,7398702.5,23100000.0,77000000,5,81400000,11600000.0,28900000.0,77000000,5,8441,2813.6667,2517.7412,5214,193,0,0,0,0,172,92,0.098297335,0.049148668,0,10135,897.1539,2804.565,7865584.0,0,0,0,0,1,0,0,0,0,971.9167,7.0,2900.25,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,4400255.0,0.0,4400255,4400255,77000000.0,0.0,77000000,77000000,DDoS
6,323,2,1,12,6,6,6,6.0,0.0,6,6,6.0,0.0,55727.55418,9287.925697,161.5,228.3955,323,0,323,323.0,0.0,323,323,0,0.0,0.0,0,0,0,0,0,0,40,20,6191.9507,3095.9753,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,0,8.0,6.0,6.0,0,0,0,0,0,0,2,12,1,6,60,255,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,61192,1,1,45,136,45,45,45.0,0.0,136,136,136.0,0.0,2957.902994,32.68401098,61192.0,0.0,61192,61192,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,16.342005,16.342005,45,136,75.333336,52.538876,2760.3333,0,0,0,0,0,0,0,0,1,113.0,45.0,136.0,0,0,0,0,0,0,1,45,1,136,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,3162096,4,4,478,498,478,0,119.5,239.0,498,0,124.5,249.0,308.6560307,2.529967465,451728.0,1090553.6,2922391,14,239705,79901.664,49306.98,136832,50819,3111291,1037097.0,1635381.1,2922406,1281,0,0,0,0,136,136,1.2649838,1.2649838,0,498,108.44444,215.24585,46330.777,0,0,0,1,0,0,0,0,1,122.0,119.5,124.5,0,0,0,0,0,0,4,478,4,498,29200,110,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,53661,1,1,44,261,44,44,44.0,0.0,261,261,261.0,0.0,5683.82997,37.27101619,53661.0,0.0,53661,53661,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,18.635508,18.635508,44,261,116.333336,125.28501,15696.333,0,0,0,0,0,0,0,0,1,174.5,44.0,261.0,0,0,0,0,0,0,1,44,1,261,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,5588268,5,1,135,46,46,6,27.0,20.12461,46,46,46.0,0.0,32.38928412,1.073677927,1117653.6,2447970.8,5496591,3,5588268,1397067.0,2733152.0,5496591,3,0,0.0,0.0,0,0,1,0,0,0,100,20,0.8947316,0.17894632,6,46,32.42857,18.866701,355.9524,0,1,0,0,1,0,0,0,0,37.833332,27.0,46.0,0,0,0,0,0,0,5,135,1,46,256,34,4,20,66230.0,0.0,66230,66230,5496591.0,0.0,5496591,5496591,Benign
17,24075,2,2,58,330,29,29,29.0,0.0,165,165,165.0,0.0,16116.30322,166.1474559,8025.0,13815.703,23978,48,49,49.0,0.0,49,49,48,48.0,0.0,48,48,0,0,0,0,40,64,83.07373,83.07373,29,165,83.4,74.490265,5548.8,0,0,0,0,0,0,0,0,1,104.25,29.0,165.0,0,0,0,0,0,0,2,58,2,330,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,186,2,2,84,310,42,42,42.0,0.0,155,155,155.0,0.0,2118279.57,21505.37634,62.0,101.3262,179,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,10752.688,10752.688,42,155,87.2,61.89265,3830.7,0,0,0,0,0,0,0,0,1,109.0,42.0,155.0,0,0,0,0,0,0,2,84,2,310,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,98105795,7,6,297,11595,297,0,42.42857,112.25545,4344,0,1932.5,1754.8314,121.2160811,0.132510011,8175483.0,28300000.0,98100000,4,98100000,16300000.0,40000000.0,98100000,4,35549,7109.8,10675.8545,24225,47,0,0,0,0,232,200,0.07135154,0.061158467,0,4344,849.4286,1462.1194,2137793.0,0,0,0,0,1,0,0,0,0,914.7692,42.42857,1932.5,0,0,0,0,0,0,7,297,6,11595,274,235,1,32,993.0,0.0,993,993,98100000.0,0.0,98100000,98100000,DoS Hulk
17,23958,2,2,72,208,36,36,36.0,0.0,104,104,104.0,0.0,11687.11913,166.9588446,7986.0,13758.603,23873,3,3,3.0,0.0,3,3,82,82.0,0.0,82,82,0,0,0,0,40,64,83.47942,83.47942,36,104,63.2,37.245132,1387.2,0,0,0,0,0,0,0,0,1,79.0,36.0,104.0,0,0,0,0,0,0,2,72,2,208,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,30642,1,1,76,158,76,76,76.0,0.0,158,158,158.0,0.0,7636.577247,65.269891,30642.0,0.0,30642,30642,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,32.634945,32.634945,76,158,103.333336,47.342724,2241.3333,0,0,0,0,0,0,0,0,1,155.0,76.0,158.0,0,0,0,0,0,0,1,76,1,158,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,1804576,3,5,26,11601,20,0,8.666667,10.263203,5840,0,2320.2,2436.833,6443.064742,4.43317433,257796.58,678571.0,1796640,82,7480,3740.0,4842.267,7164,316,1804468,451117.0,897021.9,1796640,183,0,0,0,0,72,112,1.6624404,2.770734,0,5840,1291.8889,2110.9507,4456113.0,0,0,0,1,0,0,0,0,1,1453.375,8.666667,2320.2,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
17,23832,2,2,78,280,39,39,39.0,0.0,140,140,140.0,0.0,15021.8194,167.8415576,7944.0,13677.14,23737,47,47,47.0,0.0,47,47,48,48.0,0.0,48,48,0,0,0,0,64,64,83.92078,83.92078,39,140,79.4,55.319977,3060.3,0,0,0,0,0,0,0,0,1,99.25,39.0,140.0,0,0,0,0,0,0,2,78,2,280,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,3119603,4,5,435,871,429,0,108.75,213.51874,859,0,174.2,382.8266,418.6430132,2.88498248,389950.38,712670.3,1695288,10,3095898,1031966.0,887816.25,1695288,23385,3096298,774074.5,904418.9,1718654,10,0,0,0,0,104,124,1.2822144,1.6027681,0,859,130.6,288.9572,83496.266,0,0,0,1,0,0,0,0,1,145.11111,108.75,174.2,0,0,0,0,0,0,4,435,5,871,8192,31,2,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
